id,title,yr,score,votes,director
2654114,The Soul Herder,1917,4.5,17,"Ford, John"
2034921,Dornröschen,1917,5.9,16,"Leni, Paul"
1830863,A Marked Man,1917,3.7,16,"Ford, John"
2010264,Der getäuschte Pierrot,1917,6.3,16,"von Wich, Ludwig"
2603841,The Fighting Gringo,1917,4.9,16,"Kelsey, Fred"
1825588,A Dog's Life,1918,7.8,3255,"Chaplin, Charles"
2512735,Shoulder Arms,1918,6.5,3095,"Chaplin, Charles"
2542909,Stella Maris,1918,7.8,956,"Neilan, Marshall"
1906009,Berg-Ejvind och hans hustru,1918,6.8,763,"Sjöström, Victor"
2331389,Mickey,1918,7.6,743,"Jones, F. Richard"
1859942,Amarilly of Clothes-Line Alley,1918,7.1,584,"Neilan, Marshall"
2592763,The Cook,1918,6.7,566,"Arbuckle, Roscoe 'Fatty'"
2509983,Shifting Sands,1918,8.0,562,"Parker, Albert"
2582000,The Bell Boy,1918,6.8,561,"Arbuckle, Roscoe 'Fatty'"
2143988,Hearts of the World,1918,6.9,537,"Griffith, D.W."
2585198,The Bond,1918,5.6,527,"Chaplin, Charles"
2629792,The Married Virgin,1918,6.9,517,"Maxwell, Joseph"
2124460,"Good Night, Nurse!",1918,6.1,512,"Arbuckle, Roscoe 'Fatty'"
2692941,Triple Trouble,1918,5.4,501,"White, Leo"
2208679,Johanna Enlists,1918,6.9,496,"Taylor, William Desmond"
2175591,Ich möchte kein Mann sein,1918,7.0,478,"Lubitsch, Ernst"
2403372,Out West,1918,6.5,447,"Arbuckle, Roscoe 'Fatty'"
2652723,The Sinking of the Lusitania,1918,7.0,425,"McCay, Winsor"
1832853,A Pair of Silk Stockings,1918,7.0,395,"Edwards, Walter"
2584747,The Blue Bird,1918,6.7,381,"Tourneur, Maurice"
2566103,Tarzan of the Apes,1918,6.0,340,"Sidney, Scott"
2019530,Die Augen der Mumie Ma,1918,5.5,331,"Lubitsch, Ernst"
2343659,Moonshine,1918,5.8,323,"Arbuckle, Roscoe 'Fatty'"
2164834,How to Make Movies,1918,6.3,238,"Chaplin, Charles"
2605541,The Forbidden City,1918,6.8,204,"Franklin, Sidney"
2152521,Himmelskibet,1918,6.6,180,Holger-Madsen
1875746,Are Crooks Dishonest?,1918,6.3,172,"Pratt, Gilbert"
2666817,The Whispering Chorus,1918,6.6,162,"DeMille, Cecil B."
2214737,Just Rambling Along,1918,5.6,141,"Roach, Hal"
2700129,Two-Gun Gussie,1918,5.9,139,"Goulding, Alfred J."
2635702,The Non-Stop Kid,1918,5.8,133,"Pratt, Gilbert"
1947691,Carmen,1918,6.3,124,"Lubitsch, Ernst"
1840193,A.W.O.L.,1918,5.3,106,"Bowers, Charles R."
2677633,Tih Minh,1918,7.1,106,"Feuillade, Louis"
2390595,Old Wives for New,1918,6.6,105,"DeMille, Cecil B."
2562444,Take a Chance,1918,6.6,101,"Goulding, Alfred J."
2607780,The Ghost of Slumber Mountain,1918,5.9,89,"O'Brien, Willis H."
2590867,The City Slicker,1918,6.1,84,"Pratt, Gilbert"
2431183,Policy and Pie,1918,5.7,63,"La Cava, Gregory"
1897890,Baryshnya i khuligan,1918,6.7,62,"Slavinsky, Yevgeni"
2304257,M'Liss,1918,6.6,61,"Neilan, Marshall"
2248047,La dixième symphonie,1918,5.9,56,"Gance, Abel"
2662618,The Unbeliever,1918,6.3,53,"Crosland, Alan"
2099972,Frauds and Frenzies,1918,5.9,52,"Semon, Larry"
2231475,Know Thy Wife,1918,6.0,51,"Christie, Al"
2150303,Hey There,1918,6.3,51,"Goulding, Alfred J."
2142754,He's in Again,1918,5.7,47,"Chase, Charley"
2442289,Proekt inzhenera Prayta,1918,5.8,45,"Kuleshov, Lev"
1935498,Bud's Recruit,1918,6.0,44,"Vidor, King"
2623625,The Life Story of David Lloyd George,1918,6.9,44,"Elvey, Maurice"
2340418,"Molchi, grust... molchi",1918,6.2,43,"Chardynin, Pyotr"
2394535,One Hundred Percent American,1918,5.9,43,"Rosson, Arthur"
2293418,"Look Pleasant, Please",1918,6.5,42,"Goulding, Alfred J."
1827244,A Gasoline Wedding,1918,6.3,41,"Goulding, Alfred J."
1809528,'Blue Blazes' Rawden,1918,6.0,40,"Hart, William S."
1956101,Chase Me Charlie,1918,6.5,40,"Reed, Langford"
2145677,Hell Bent,1918,6.2,38,"Ford, John"
2673646,Thomas Graals bästa barn,1918,6.7,38,"Stiller, Mauritz"
2019866,Die Börsenkönigin,1918,6.1,35,"Edel, Edmund"
2601934,The Extra-Quick Lunch,1918,5.2,33,"Bowers, Charles R."
1855834,All Night,1918,6.4,31,"Powell, Paul"
1836017,A Society Sensation,1918,5.8,30,"Powell, Paul"
2613034,The Heart of Humanity,1918,6.1,28,"Holubar, Allen"
2167296,Huns and Hyphens,1918,5.9,28,"Semon, Larry"
1923411,Bobby Bumps Puts a Beanery on the Bum,1918,6.6,27,"Hurd, Earl"
2403158,Out of the Inkwell,1918,7.4,27,"Fleischer, Dave"
2010215,Der gelbe Schein,1918,6.5,26,"Illés, Eugen"
2042808,Dunces and Dangers,1918,6.7,25,"Semon, Larry"
2620307,The Lady of the Dugout,1918,7.0,24,"Van Dyke, W.S."
2593671,The Craving,1918,5.1,22,"Ford, John"
2009755,Der ewige Zweifel,1918,6.6,22,"Oswald, Richard"
2229009,Kino-nedelya,1918,6.4,21,"Vertov, Dziga"
2468131,Riddle Gawne,1918,6.5,20,"Hillyer, Lambert"
2089085,Fireman Save My Child,1918,5.2,20,"Goulding, Alfred J."
2607773,The Ghost of Rosy Taylor,1918,7.4,20,"King, Henry"
2363304,Nattliga toner,1918,6.2,19,"Klercker, Georg af"
2583818,The Birth of a Race,1918,6.7,19,"Noble, John W."
2289255,Little Women,1918,6.6,18,"Knoles, Harley"
2153341,His Day Out,1918,6.0,18,"Gillstrom, Arvid E."
2671888,Thieves' Gold,1918,4.3,18,"Ford, John"
1948110,Carnevalesca,1918,7.0,18,"Palermi, Amleto"
2674612,Three Mounted Men,1918,4.2,18,"Ford, John"
2747886,Wild Women,1918,4.2,18,"Ford, John"
2474617,Romans and Rascals,1918,4.3,17,"Semon, Larry"
2647742,The Rogue,1918,4.1,17,"Gillstrom, Arvid E."
2639963,The Phantom Riders,1918,4.5,17,"Ford, John"
2354329,My Four Years in Germany,1918,5.5,17,"Nigh, William"
1839581,A Woman's Fool,1918,4.0,16,"Ford, John"
1995936,Das Eskimobaby,1918,6.9,16,"Schall, Heinz"
2609740,The Good Sport,1918,4.9,16,"Eaton, Jack"
2142386,He Comes Up Smiling,1918,6.9,16,"Dwan, Allan"
1900547,Bears and Bad Men,1918,5.4,16,"Semon, Larry"
2602031,The Eyes of Julia Deep,1918,7.1,16,"Ingraham, Lloyd"
2208017,Joan of Plattsburg,1918,5.6,16,"Humphrey, William"
2276648,Les aventures des Pieds-Nickelés,1918,6.0,16,"Cohl, Émile"
1833240,A Petticoat Pilot,1918,8.0,16,"Sturgeon, Rollin S."
1888174,Az ördög,1918,6.6,15,"Curtiz, Michael"
2618775,"The Kaiser, the Beast of Berlin",1918,5.7,15,"Julian, Rupert"
2649372,The Scarlet Drop,1918,3.6,15,"Ford, John"
2466338,Revenge,1918,8.3,15,"Browning, Tod"
1825154,A Day's Pleasure,1919,6.8,1475,"Chaplin, Charles"
2552864,Sunnyside,1919,6.8,1367,"Chaplin, Charles"
2311174,Male and Female,1919,8.1,1155,"DeMille, Cecil B."
1990254,Daddy-Long-Legs,1919,7.9,984,"Neilan, Marshall"
2694471,True Heart Susie,1919,7.1,847,"Griffith, D.W."
2033024,Don't Change Your Husband,1919,8.1,844,"DeMille, Cecil B."
2019555,Die Austernprinzessin,1919,6.9,813,"Lubitsch, Ernst"
2022751,Die Puppe,1919,7.0,792,"Lubitsch, Ernst"
1919438,Blind Husbands,1919,6.6,770,"von Stroheim, Erich"
2614581,The Hoodlum,1919,7.0,674,"Franklin, Sidney"
1937073,Bumping Into Broadway,1919,7.0,639,"Roach, Hal"
2199110,J'accuse!,1919,6.8,637,"Gance, Abel"
2596587,The Delicious Little Devil,1919,7.2,628,"Leonard, Robert Z."
2149249,Herr Arnes pengar,1919,6.8,625,"Stiller, Mauritz"
1880477,Ask Father,1919,7.0,613,"Roach, Hal"
1890565,Back to God's Country,1919,7.1,591,"Hartford, David"
2758451,Yankee Doodle in Berlin,1919,6.9,584,"Jones, F. Richard"
1890491,Back Stage,1919,6.7,575,"Arbuckle, Roscoe 'Fatty'"
2023497,"Die Spinnen, 1. Teil - Der Goldene See",1919,6.2,564,"Lang, Fritz"
2095061,"For Better, for Worse",1919,8.3,535,"DeMille, Cecil B."
2075940,Eyes of Youth,1919,7.0,534,"Parker, Albert"
2102964,From Hand to Mouth,1919,7.0,532,"Roach, Hal"
2587694,The Busher,1919,7.1,527,"Storm, Jerome"
2742434,When the Clouds Roll by,1919,7.0,527,"Fleming, Victor"
1867708,Anders als die Andern,1919,6.6,522,"Oswald, Richard"
2611056,The Greatest Question,1919,7.0,483,"Griffith, D.W."
2647564,The Roaring Road,1919,7.1,471,"Cruze, James"
1913589,"Billy Blazes, Esq.",1919,6.1,443,"Roach, Hal"
2143473,Heart o' the Hills,1919,7.0,398,"Franklin, Sidney"
2444346,Præsidenten,1919,5.8,381,"Dreyer, Carl Theodor"
2612797,The Hayseed,1919,6.1,342,"Arbuckle, Roscoe 'Fatty'"
2491736,Scarlet Days,1919,7.1,318,"Griffith, D.W."
2598948,The Dragon Painter,1919,6.1,315,"Worthington, William"
2306200,Madame DuBarry,1919,6.7,302,"Lubitsch, Ernst"
2141946,Hawthorne of the U.S.A.,1919,7.4,292,"Cruze, James"
1900387,Bean,1997,6.2,58939,"Smith, Mel"
2642934,The Professor,1919,6.3,258,"Chaplin, Charles"
2710463,Unheimliche Geschichten,1919,5.8,239,"Oswald, Richard"
2138747,Harakiri,1919,5.6,234,"Lang, Fritz"
2722903,Victory,1919,6.6,213,"Tourneur, Maurice"
2667161,The Wicked Darling,1919,6.3,210,"Browning, Tod"
2401207,Otets Sergiy,1919,6.5,202,"Protazanov, Yakov"
2214616,Just Neighbors,1919,6.0,199,"Lloyd, Harold"
2083565,Feline Follies,1919,6.7,175,"Messmer, Otto"
1834740,A Romance of Happy Valley,1919,7.4,155,"Griffith, D.W."
2297660,Love,1919,7.0,153,"Arbuckle, Roscoe 'Fatty'"
2650818,The Sentimental Bloke,1919,5.4,149,"Longford, Raymond"
2168106,Hustling for Health,1919,5.1,145,"Terry, Frank"
1835076,A Sammy in Siberia,1919,5.5,124,"Roach, Hal"
1946403,Captain Kidd's Kids,1919,6.7,122,"Roach, Hal"
2631723,The Miracle Man,1919,5.7,112,"Tucker, George Loane"
2658237,The Tantalizing Fly,1919,7.2,108,"Fleischer, Max"
2762950,Young Mr. Jazz,1919,6.3,106,"Roach, Hal"
2469369,Ring Up the Curtain,1919,5.6,100,"Goulding, Alfred J."
2033453,Don't Shove,1919,5.7,92,"Goulding, Alfred J."
2586485,The Breath of a Nation,1919,6.6,91,"La Cava, Gregory"
2143880,Hearts and Flowers,1919,5.4,86,"Cline, Edward F."
2632976,The Mother and the Law,1919,7.3,84,"Griffith, D.W."
2366913,Nerven,1919,7.0,81,"Reinert, Robert"
2714819,US Fellers: Dud Leaves Home.,1919,5.5,77,"Carlson, Wallace A."
2537970,Spring Fever,1919,5.9,70,"Roach, Hal"
2329891,Meyer aus Berlin,1919,6.5,69,"Lubitsch, Ernst"
1939907,By Indian Post,1919,5.2,67,"Ford, John"
2052089,El automóvil gris,1919,7.1,61,"Rosas, Enrique"
2630060,The Master Mystery,1919,7.0,60,"King, Burton L."
2559985,Sången om den eldröda blomman,1919,6.6,54,"Stiller, Mauritz"
2477407,Rowdy Ann,1919,5.9,54,"Christie, Al"
2189217,Ingmarssönerna,1919,7.1,53,"Sjöström, Victor"
2339420,Mod lyset,1919,6.5,50,Holger-Madsen
2597031,The Detectress,1919,5.0,49,"Becker, Bruno C."
1828846,A Jazzed Honeymoon,1919,5.8,49,"Roach, Hal"
2392663,On the Fire,1919,5.3,48,"Roach, Hal"
2629543,The Marathon,1919,6.1,45,"Goulding, Alfred J."
2456941,Ravished Armenia,1919,6.2,44,"Apfel, Oscar"
2608621,The Girl Who Stayed at Home,1919,6.7,44,"Griffith, D.W."
2625635,The Lost Battalion,1919,6.9,43,"King, Burton L."
2660241,The Tong Man,1919,6.3,41,"Worthington, William"
1870950,Anne of Green Gables,1919,7.5,41,"Taylor, William Desmond"
2115140,Getting Mary Married,1919,7.9,40,"Dwan, Allan"
2215569,Jön az öcsém,1919,5.1,40,"Curtiz, Michael"
2611444,The Grocery Clerk,1919,5.7,38,"Semon, Larry"
1888018,Az aranyember,1919,6.5,36,"Korda, Alexander"
2089086,Fireman Save My Child,1919,5.7,35,"Fisher, Bud"
2135121,Halbblut,1919,7.5,33,"Lang, Fritz"
2415638,Pay Your Dues,1919,6.4,33,"Bryan, Vincent"
2602581,The Fall of Babylon,1919,6.8,33,"Griffith, D.W."
2217922,Kaliya Mardan,1919,6.1,32,"Phalke, Dhundiraj Govind"
2007000,Deliverance,1919,6.7,32,"Platt, George Foster"
2367763,Never Touched Me,1919,4.9,32,"Goulding, Alfred J."
2299816,Love's Prisoner,1919,6.2,31,"Dillon, John Francis"
2611375,The Grim Game,1919,7.3,31,"Willat, Irvin"
2029946,Do You Love Your Wife?,1919,5.0,28,"Roach, Hal"
2602698,The False Faces,1919,6.3,28,"Willat, Irvin"
2398299,Opium,1919,6.3,28,"Reinert, Robert"
1897558,Barrabas,1919,6.9,27,"Feuillade, Louis"
2137605,Hans nåds testamente,1919,7.3,27,"Sjöström, Victor"
1843324,Ace of the Saddle,1919,5.1,25,"Ford, John"
2604582,The First Men in the Moon,1919,7.6,25,"Leigh, J.L.V."
2070581,Ett farligt frieri,1919,6.7,25,"Carlsten, Rune"
2023759,Die Teufelskirche,1919,7.5,24,"Mierendorff, Hans"
2010311,"Der Golem, wie er in die Welt kam",1920,7.3,3776,"Wegener, Paul"
2395833,One Week,1920,8.2,3398,"Cline, Edward F."
2735378,Way Down East,1920,8.1,3050,"Griffith, D.W."
2037543,Dr. Jekyll and Mr. Hyde,1920,7.1,2610,"Robertson, John S."
2649332,The Scarecrow,1920,8.0,1809,"Cline, Edward F."
2365740,Neighbors,1920,7.8,1723,"Keaton, Buster"
1977447,Convict 13,1920,7.1,1397,"Keaton, Buster"
2629673,The Mark of Zorro,1920,7.4,1219,"Niblo, Fred"
2639215,The Penalty,1920,7.6,1064,"Worsley, Wallace"
2746131,Why Change Your Wife?,1920,8.3,992,"DeMille, Cecil B."
2649134,The Saphead,1920,6.2,901,"Blaché, Herbert"
2750890,Within Our Gates,1920,6.4,888,"Micheaux, Oscar"
1864226,An Eastern Westerner,1920,6.9,745,"Roach, Hal"
1918445,Blade af Satans bog,1920,6.8,688,"Dreyer, Carl Theodor"
2141311,Haunted Spooks,1920,6.8,685,"Roach, Hal"
2621582,The Last of the Mohicans,1920,6.9,653,"Brown, Clarence"
2381155,"Number, Please?",1920,7.0,614,"Newmeyer, Fred C."
2607129,The Garage,1920,6.8,581,"Arbuckle, Roscoe 'Fatty'"
2444344,Prästänkan,1920,7.5,511,"Dreyer, Carl Theodor"
2151167,High and Dizzy,1920,7.0,501,"Roach, Hal"
2114739,Get Out and Get Under,1920,6.7,484,"Roach, Hal"
2529719,Something to Think About,1920,8.7,461,"DeMille, Cecil B."
2113566,Genuine,1920,5.7,410,"Wiene, Robert"
2067562,Erotikon,1920,6.7,394,"Stiller, Mauritz"
2023498,"Die Spinnen, 2. Teil - Das Brillantenschiff",1920,6.3,387,"Lang, Fritz"
2533092,South,1920,7.4,341,"Hurley, Frank"
2552231,Sumurun,1920,6.3,323,"Lubitsch, Ernst"
1870607,Anna Boleyn,1920,6.8,291,"Lubitsch, Ernst"
2403842,Outside the Law,1920,6.7,287,"Browning, Tod"
2153963,His Royal Slyness,1920,6.3,265,"Roach, Hal"
2143000,Headin' Home,1920,5.4,191,"Windom, Lawrence C."
2431594,Pollyanna,1920,7.0,182,"Powell, Paul"
1998025,Das wandernde Bild,1920,6.4,175,"Lang, Fritz"
2214702,Just Pals,1920,6.7,171,"Ford, John"
2503207,Sex,1920,6.5,169,"Niblo, Fred"
2456012,Rapsodia satanica,1920,7.0,152,"Oxilia, Nino"
2550591,Suds,1920,6.7,142,"Dillon, John Francis"
2230875,Klostret i Sendomir,1920,7.0,141,"Sjöström, Victor"
2232098,Kohlhiesels Töchter,1920,6.7,141,"Lubitsch, Ernst"
2544749,Stolen Moments,1920,5.2,139,"Vincent, James"
2604997,The Flapper,1920,6.7,129,"Crosland, Alan"
2376783,Nomads of the North,1920,6.0,127,"Hartford, David"
2660176,The Toll Gate,1920,6.6,119,"Hillyer, Lambert"
2010986,Der Klosterjäger,1920,7.4,104,"Osten, Franz"
2657815,The Symbol of the Unconquered,1920,5.5,99,"Micheaux, Oscar"
2529621,Something New,1920,6.2,96,"Shipman, Nell"
2626104,The Love Expert,1920,7.2,92,"Kirkland, David"
2242112,L'homme du large,1920,6.9,86,"L'Herbier, Marcel"
2474930,Romeo und Julia im Schnee,1920,7.1,83,"Lubitsch, Ernst"
2572224,Terror Island,1920,6.1,81,"Cruze, James"
2241978,L'hirondelle et la mésange,1920,7.0,71,"Antoine, André"
2037544,Dr. Jekyll and Mr. Hyde,1920,5.4,69,"Haydon, J. Charles"
2220457,Karin Ingmarsdotter,1920,7.0,63,"Sjöström, Victor"
2628151,The Making of an American,1920,4.7,63,"Hedlund, Guy"
2617789,The Jack-Knife Man,1920,7.2,61,"Vidor, King"
2654161,The Soul of Youth,1920,7.3,58,"Taylor, William Desmond"
2010734,Der Januskopf,1920,7.4,56,"Murnau, F.W."
2632304,The Mollycoddle,1920,7.1,55,"Fleming, Victor"
1853780,Algol - Tragödie der Macht,1920,6.9,52,"Werckmeister, Hans"
2165988,Huckleberry Finn,1920,6.5,52,"Taylor, William Desmond"
2166872,Humoresque,1920,7.3,48,"Borzage, Frank"
2080036,Fante-Anne,1920,6.3,47,"Breistein, Rasmus"
2036744,Down on the Farm,1920,6.3,46,"Kenton, Erle C."
2391091,Ollin oppivuodet,1920,6.0,46,"Puro, Teuvo"
2637752,The Ouija Board,1920,6.7,44,"Fleischer, Max"
2274294,"Lederstrumpf, 1. Teil: Der Wildtöter und Chingachgook",1920,5.0,44,"Wellin, Arthur"
2648154,The Round-Up,1920,6.4,42,"Melford, George"
2626107,The Love Flower,1920,6.8,41,"Griffith, D.W."
2653910,The Son of Tarzan,1920,6.3,39,"Flaven, Arthur J."
2740094,What Happened to Rosa,1920,7.0,38,"Schertzinger, Victor"
2357704,Mästerman,1920,7.6,37,"Sjöström, Victor"
2616004,The Idol Dancer,1920,5.9,37,"Griffith, D.W."
2585175,The Bomb Idea,1920,5.6,35,"Hoban, Walt"
2033603,Don't Weaken!,1920,5.6,34,"St. Clair, Malcolm"
2011355,Der magische Gürtel,1920,6.8,33,"Brennert, Hans"
2041159,Dry and Thirsty,1920,4.5,32,"Hutchinson, Craig"
2489434,Satanas,1920,7.6,32,"Murnau, F.W."
2128034,Great Snakes,1920,7.6,30,"Ames, Gerald"
2009399,Der Bucklige und die Tänzerin,1920,6.6,29,"Murnau, F.W."
2591297,The Clown's Little Brother,1920,6.6,28,"Fleischer, Dave"
2240306,L'angoissante aventure,1920,6.6,26,"Protazanov, Yakov"
2381520,Nurse Marjorie,1920,7.3,26,"Taylor, William Desmond"
2590252,The Chinaman,1920,5.7,25,"Fleischer, Dave"
2610409,The Great Day,1920,7.2,25,"Ford, Hugh"
2274295,"Lederstrumpf, 2. Teil: Der Letzte der Mohikaner",1920,7.4,24,"Wellin, Arthur"
2009984,Der Fluch der Menschheit,1920,5.7,24,"Eichberg, Richard"
2317899,Married to Order,1920,6.0,24,"Chase, Charley"
1839472,A Woman in Grey,1920,6.6,24,"Vincent, James"
1809734,'If Only' Jim,1920,3.6,21,"Jaccard, Jacques"
2009620,Der Einbruch,1920,5.7,21,"Jaeger, Harry"
2471576,Robbery Under Arms,1920,5.3,21,"Brampton, Kenneth"
2593278,The County Fair,1920,6.2,21,"Mortimer, Edmund"
2597833,The Dippy Dentist,1920,5.9,21,"Goulding, Alfred J."
2671923,"Thimble, Thimble",1920,8.2,21,"Griffith, Edward H."
2659899,The Tiger's Coat,1920,5.1,19,"Clements, Roy"
2284129,Life,1920,7.3,19,"Brady, William A."
2419462,Perpetual Motion,1920,6.1,19,"Fleischer, Dave"
2073684,Excuse My Dust,1920,6.0,18,"Wood, Sam"
2593606,The Cradle of Courage,1920,7.4,17,"Hillyer, Lambert"
2619112,The Kid,1921,8.4,38734,"Chaplin, Charles"
2239162,Körkarlen,1921,8.0,4222,"Sjöström, Victor"
2399848,Orphans of the Storm,1921,8.1,3038,"Griffith, D.W."
2011702,Der müde Tod,1921,7.7,2548,"Lang, Fritz"
2640866,The Play House,1921,7.8,2211,"Cline, Edward F."
2605987,The Four Horsemen of the Apocalypse,1921,8.1,2210,"Ingram, Rex"
2651527,The Sheik,1921,7.5,2068,"Melford, George"
2615986,The Idle Class,1921,7.5,1752,"Chaplin, Charles"
2584954,The Boat,1921,7.1,1738,"Cline, Edward F."
2609026,The Goat,1921,7.8,1666,"St. Clair, Malcolm"
2683016,Tol'able David,1921,8.2,1330,"King, Henry"
2574409,The 'High Sign',1921,7.7,1230,"Cline, Edward F."
2612661,The Haunted House,1921,7.0,1196,"Cline, Edward F."
2576954,The Affairs of Anatol,1921,8.1,980,"DeMille, Cecil B."
2139067,Hard Luck,1921,7.1,956,"Cline, Edward F."
2367775,Never Weaken,1921,7.7,872,"Newmeyer, Fred C."
2576159,The Ace of Hearts,1921,7.1,713,"Worsley, Wallace"
2313824,Manhatta,1921,6.6,663,"Sheeler, Charles"
1835052,A Sailor-Made Man,1921,7.0,608,"Newmeyer, Fred C."
2492790,Schloß Vogeloed,1921,6.2,597,"Murnau, F.W."
1943668,Camille,1921,6.6,567,"Smallwood, Ray C."
2502802,Seven Years Bad Luck,1921,7.3,489,"Linder, Max"
2380041,Now or Never,1921,6.8,445,"Roach, Hal"
2019666,Die Bergkatze,1921,7.1,436,"Lubitsch, Ernst"
2659605,The Three Musketeers,1921,7.1,414,"Niblo, Fred"
2170423,I Do,1921,6.3,397,"Roach, Hal"
2398536,Opus I,1921,6.4,389,"Ruttmann, Walter"
1862729,Among Those Present,1921,6.7,382,"Newmeyer, Fred C."
2626504,The Lucky Dog,1921,5.9,323,"Robbins, Jess"
2592473,The Conquering Power,1921,7.0,240,"Ingram, Rex"
2584717,The Blot,1921,6.7,233,"Weber, Lois"
2136155,Hamlet,1921,7.3,206,"Schall, Heinz"
1996586,Das indische Grabmal zweiter Teil - Der Tiger von Eschnapur,1921,6.9,199,"May, Joe"
2240880,L'Atlantide,1921,6.9,196,"Feyder, Jacques"
2626140,The Love Light,1921,6.7,189,"Marion, Frances"
2353465,My Boy,1921,6.1,189,"Heerman, Victor"
2589433,The Centaurs,1921,6.2,187,"McCay, Winsor"
2058731,Eldorado,1921,7.1,183,"L'Herbier, Marcel"
1900090,Be My Wife,1921,7.3,173,"Linder, Max"
2336866,Miss Lulu Bett,1921,7.3,166,"de Mille, William C."
2039377,Dreams of the Rarebit Fiend: The Pet,1921,6.9,164,"McCay, Winsor"
2092263,Flip's Circus,1921,5.7,163,"McCay, Winsor"
2039376,Dreams of the Rarebit Fiend: The Flying House,1921,6.9,161,"McCay, Winsor"
2288647,Little Lord Fauntleroy,1921,7.4,156,"Green, Alfred E."
2039375,Dreams of the Rarebit Fiend: Bug Vaudeville,1921,6.0,146,"McCay, Winsor"
1996585,Das indische Grabmal erster Teil - Die Sendung des Yoghi,1921,6.8,145,"May, Joe"
2398538,Opus II,1921,6.1,141,"Ruttmann, Walter"
2723643,Vier um die Frau,1921,6.5,132,"Lang, Fritz"
2114332,Gertie on Tour,1921,5.8,130,"McCay, Winsor"
2635953,The Nut,1921,6.8,125,"Reed, Theodore"
2010115,Der Gang in die Nacht,1921,6.8,124,"Murnau, F.W."
2492513,Scherben,1921,6.6,117,"Pick, Lupu"
2317492,Markens grøde,1921,6.6,111,"Sommerfeldt, Gunnar"
2257548,La terre,1921,6.8,110,"Antoine, André"
2675389,Through the Back Door,1921,7.0,105,"Green, Alfred E."
2243808,L'uomo meccanico,1921,5.9,105,"Deed, André"
2208612,Johan,1921,7.1,103,"Stiller, Mauritz"
2152802,Hintertreppe,1921,6.8,103,"Jessner, Leopold"
2090915,Fièvre,1921,6.7,78,"Delluc, Louis"
2684748,Too Wise Wives,1921,6.0,74,"Weber, Lois"
2038960,Dream Street,1921,6.0,71,"Griffith, D.W."
2122584,Goketsu Jiraiya,1921,6.1,70,"Makino, Shôzô"
2488424,Sappho,1921,7.0,70,"Buchowetzki, Dimitri"
2166866,Humor Risk,1921,8.1,65,"Smith, Richard"
2299136,Love Never Dies,1921,7.0,64,"Vidor, King"
2339527,Modeling,1921,6.4,63,"Fleischer, Dave"
2576812,The Adventures of Tarzan,1921,6.9,58,"Sidney, Scott"
2654152,The Soul of the Cypress,1921,6.3,52,"Murphy, Dudley"
2653046,The Sky Pilot,1921,7.4,52,"Vidor, King"
2193985,Invisible Ink,1921,6.9,50,"Fleischer, Dave"
2649814,The Sea Lion,1921,7.0,50,"Lee, Rowland V."
2215376,Jánosík,1921,6.7,44,"Siakel, Jaroslav"
2416398,Peck's Bad Boy,1921,6.2,43,"Wood, Sam"
2012524,Der Sieger,1921,5.8,43,"Ruttmann, Walter"
1931975,Bright Eyes,1921,6.5,39,"Del Ruth, Roy"
2205507,Jesse James as the Outlaw,1921,7.3,37,"Coates, Franklin B."
2038337,Drakula halála,1921,6.6,36,"Lajthay, Károly"
2168912,Häiden vietto Karjalan runomailla,1921,6.6,36,"Väisänen, A.O."
1985942,Cud nad Wisla,1921,5.5,35,"Boleslawski, Richard"
2279933,Les trois mousquetaires,1921,7.4,35,"Diamant-Berger, Henri"
2473822,Rojô no reikion,1921,6.9,34,"Murata, Minoru"
2629301,The Man with the Twisted Lip,1921,6.1,32,"Elvey, Maurice"
2096030,Forbidden Fruit,1921,7.5,31,"DeMille, Cecil B."
2205514,Jesse James Under the Black Flag,1921,7.8,30,"Coates, Franklin B."
2340560,Molly O',1921,6.5,28,"Jones, F. Richard"
2679541,"Tischlein deck dich, Eselein streck dich, Knüppel aus dem Sack",1921,6.4,28,"Prager, Wilhelm"
2580456,The Bakery,1921,6.9,28,"Taurog, Norman"
1874083,Appearances,1921,7.1,28,"Crisp, Donald"
2744629,White Oak,1921,5.9,27,"Hillyer, Lambert"
1884707,Auf dem Oktoberfest,1921,6.7,27,"Valle, Josef"
